month,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_demo_updates,total_bio_updates,demo_update_ratio,bio_update_ratio
2025-04-01,Madhya Pradesh,Khargone,695,188,52,338.0,1622.0,14061.0,10969.0,935,1960.0,25030.0,2.0962566844919786,26.77005347593583
2025-04-01,Madhya Pradesh,Morena,1027,459,82,1050.0,5570.0,13836.0,6276.0,1568,6620.0,20112.0,4.221938775510204,12.826530612244898
2025-04-01,Madhya Pradesh,Panna,107,33,19,0.0,0.0,11063.0,6229.0,159,0.0,17292.0,0.0,108.75471698113208
2025-04-01,Madhya Pradesh,Raisen,410,83,22,715.0,3580.0,12132.0,5580.0,515,4295.0,17712.0,8.339805825242719,34.39223300970874
2025-04-01,Madhya Pradesh,Sagar,183,26,12,368.0,2521.0,17815.0,10875.0,221,2889.0,28690.0,13.072398190045249,129.81900452488688
2025-04-01,Madhya Pradesh,Satna,368,55,14,1098.0,6018.0,14637.0,7737.0,437,7116.0,22374.0,16.283752860411898,51.19908466819222
2025-04-01,Madhya Pradesh,Sheopur,209,163,24,0.0,0.0,4582.0,2633.0,396,0.0,7215.0,0.0,18.21969696969697
2025-04-01,Madhya Pradesh,Shivpuri,499,259,111,0.0,0.0,9941.0,5513.0,869,0.0,15454.0,0.0,17.783659378596088
2025-04-01,Madhya Pradesh,Vidisha,670,119,42,956.0,4084.0,8486.0,5753.0,831,5040.0,14239.0,6.064981949458484,17.134777376654633
2025-04-01,Maharashtra,Ahmadnagar,71,15,10,0.0,0.0,9904.0,19453.0,96,0.0,29357.0,0.0,305.8020833333333
2025-04-01,Maharashtra,Aurangabad,584,154,53,261.0,1965.0,8187.0,18109.0,791,2226.0,26296.0,2.814159292035398,33.24399494310999
2025-04-01,Maharashtra,Beed,379,52,19,464.0,4882.0,8445.0,18130.0,450,5346.0,26575.0,11.88,59.05555555555556
2025-04-01,Maharashtra,Chandrapur,193,18,10,31.0,410.0,5339.0,13857.0,221,441.0,19196.0,1.995475113122172,86.85972850678733
2025-04-01,Maharashtra,Hingoli,913,95,136,0.0,0.0,3222.0,6628.0,1144,0.0,9850.0,0.0,8.61013986013986
2025-04-01,Maharashtra,Jalgaon,360,53,10,412.0,2440.0,12325.0,25017.0,423,2852.0,37342.0,6.742316784869977,88.27895981087471
2025-04-01,Maharashtra,Latur,229,42,23,0.0,0.0,8274.0,21319.0,294,0.0,29593.0,0.0,100.65646258503402
2025-04-01,Maharashtra,Mumbai Suburban,389,109,44,559.0,4867.0,9528.0,9391.0,542,5426.0,18919.0,10.011070110701107,34.90590405904059
2025-04-01,Maharashtra,Nagpur,468,50,48,472.0,3964.0,10872.0,28643.0,566,4436.0,39515.0,7.837455830388692,69.81448763250883
2025-04-01,Maharashtra,Nanded,462,89,56,0.0,0.0,11868.0,18508.0,607,0.0,30376.0,0.0,50.042833607907745
2025-04-01,Maharashtra,Nandurbar,237,35,10,328.0,2510.0,5673.0,11344.0,282,2838.0,17017.0,10.063829787234043,60.343971631205676
2025-04-01,Maharashtra,Palghar,174,90,16,0.0,0.0,5873.0,6864.0,280,0.0,12737.0,0.0,45.489285714285714
2025-04-01,Maharashtra,Parbhani,135,10,16,0.0,0.0,6180.0,9983.0,161,0.0,16163.0,0.0,100.3913043478261
2025-04-01,Maharashtra,Pune,39,11,19,1204.0,11232.0,27254.0,36621.0,69,12436.0,63875.0,180.231884057971,925.7246376811594
2025-04-01,Maharashtra,Raigad,242,72,21,388.0,5384.0,353.0,1240.0,335,5772.0,1593.0,17.229850746268657,4.755223880597015
2025-04-01,Maharashtra,Satara,192,26,18,0.0,0.0,8214.0,10932.0,236,0.0,19146.0,0.0,81.12711864406779
2025-04-01,Maharashtra,Solapur,548,67,45,0.0,0.0,11972.0,20928.0,660,0.0,32900.0,0.0,49.84848484848485
2025-04-01,Maharashtra,Thane,2371,913,150,1303.0,13294.0,16028.0,36209.0,3434,14597.0,52237.0,4.250728013977868,15.211706464764124
2025-04-01,Manipur,Churachandpur,130,476,26,0.0,0.0,861.0,960.0,632,0.0,1821.0,0.0,2.8813291139240507
2025-04-01,Meghalaya,East Garo Hills,491,1124,293,0.0,0.0,141.0,243.0,1908,0.0,384.0,0.0,0.20125786163522014
2025-04-01,Meghalaya,East Jaintia Hills,434,765,283,0.0,0.0,213.0,85.0,1482,0.0,298.0,0.0,0.20107962213225372
2025-04-01,Meghalaya,East Khasi Hills,1437,4688,1673,0.0,0.0,1297.0,1920.0,7798,0.0,3217.0,0.0,0.4125416773531675
2025-04-01,Meghalaya,North Garo Hills,205,1048,242,0.0,0.0,139.0,68.0,1495,0.0,207.0,0.0,0.13846153846153847
2025-04-01,Meghalaya,Ri Bhoi,319,1500,514,0.0,0.0,227.0,222.0,2333,0.0,449.0,0.0,0.1924560651521646
2025-04-01,Meghalaya,South Garo Hills,231,820,367,0.0,0.0,92.0,187.0,1418,0.0,279.0,0.0,0.19675599435825106
2025-04-01,Meghalaya,South West Garo Hills,991,610,174,0.0,0.0,242.0,355.0,1775,0.0,597.0,0.0,0.3363380281690141
2025-04-01,Meghalaya,South West Khasi Hills,241,535,212,0.0,0.0,193.0,214.0,988,0.0,407.0,0.0,0.41194331983805665
2025-04-01,Meghalaya,West Garo Hills,1215,1761,727,0.0,0.0,1078.0,3196.0,3703,0.0,4274.0,0.0,1.1541992978665947
2025-04-01,Meghalaya,West Jaintia Hills,712,1478,727,0.0,0.0,563.0,285.0,2917,0.0,848.0,0.0,0.2907096331847789
2025-04-01,Meghalaya,West Khasi Hills,896,2670,1129,0.0,0.0,461.0,444.0,4695,0.0,905.0,0.0,0.19275825346112885
2025-04-01,Mizoram,Champhai,275,76,17,0.0,0.0,2757.0,965.0,368,0.0,3722.0,0.0,10.11413043478261
2025-04-01,Nagaland,Chumukedima,16,57,13,0.0,0.0,27.0,63.0,86,0.0,90.0,0.0,1.0465116279069768
2025-04-01,Nagaland,Dimapur,249,454,80,0.0,0.0,936.0,2059.0,783,0.0,2995.0,0.0,3.8250319284802043
2025-04-01,Nagaland,Kohima,212,385,49,0.0,0.0,345.0,1416.0,646,0.0,1761.0,0.0,2.7260061919504643
2025-04-01,Nagaland,Longleng,131,226,12,0.0,0.0,100.0,251.0,369,0.0,351.0,0.0,0.9512195121951219
2025-04-01,Nagaland,Noklak,47,65,16,0.0,0.0,28.0,67.0,128,0.0,95.0,0.0,0.7421875
2025-04-01,Nagaland,Peren,201,331,12,0.0,0.0,191.0,462.0,544,0.0,653.0,0.0,1.2003676470588236
2025-04-01,Nagaland,Phek,157,268,22,0.0,0.0,203.0,1448.0,447,0.0,1651.0,0.0,3.693512304250559
2025-04-01,Nagaland,Tuensang,173,296,34,0.0,0.0,299.0,863.0,503,0.0,1162.0,0.0,2.3101391650099403
2025-04-01,Odisha,Nabarangapur,182,82,12,0.0,0.0,6437.0,6560.0,276,0.0,12997.0,0.0,47.09057971014493
2025-04-01,Punjab,Amritsar,959,209,54,0.0,0.0,7813.0,13981.0,1222,0.0,21794.0,0.0,17.83469721767594
2025-04-01,Punjab,Gurdaspur,233,36,49,204.0,3480.0,5242.0,10128.0,318,3684.0,15370.0,11.584905660377359,48.333333333333336
2025-04-01,Punjab,Hoshiarpur,267,35,34,92.0,1386.0,3760.0,7474.0,336,1478.0,11234.0,4.398809523809524,33.43452380952381
2025-04-01,Punjab,Kapurthala,302,65,305,0.0,0.0,2429.0,4988.0,672,0.0,7417.0,0.0,11.037202380952381
2025-04-01,Punjab,Ludhiana,1841,734,184,616.0,6314.0,10346.0,14080.0,2759,6930.0,24426.0,2.5117796303008335,8.853207683943458
2025-04-01,Punjab,SAS Nagar (Mohali),204,65,11,215.0,2282.0,3205.0,3199.0,280,2497.0,6404.0,8.917857142857143,22.87142857142857
2025-04-01,Punjab,Sangrur,145,11,10,0.0,0.0,3395.0,5402.0,166,0.0,8797.0,0.0,52.993975903614455
2025-04-01,Rajasthan,Ajmer,1007,196,36,477.0,3459.0,5509.0,7665.0,1239,3936.0,13174.0,3.1767554479418885,10.63276836158192
2025-04-01,Rajasthan,Alwar,784,209,39,615.0,4825.0,8463.0,11534.0,1032,5440.0,19997.0,5.271317829457364,19.376937984496124
2025-04-01,Rajasthan,Baran,379,60,25,195.0,1381.0,2478.0,3937.0,464,1576.0,6415.0,3.396551724137931,13.825431034482758
2025-04-01,Rajasthan,Bharatpur,240,37,10,327.0,2151.0,4285.0,7395.0,287,2478.0,11680.0,8.634146341463415,40.69686411149826
2025-04-01,Rajasthan,Bikaner,552,261,16,1215.0,8503.0,5120.0,8366.0,829,9718.0,13486.0,11.722557297949336,16.267792521109772
2025-04-01,Rajasthan,Bundi,337,93,35,32.0,525.0,2098.0,3150.0,465,557.0,5248.0,1.1978494623655913,11.286021505376343
2025-04-01,Rajasthan,Churu,316,141,12,923.0,7064.0,5149.0,7988.0,469,7987.0,13137.0,17.029850746268657,28.010660980810236
2025-04-01,Rajasthan,Dholpur,947,347,50,454.0,2444.0,2831.0,3372.0,1344,2898.0,6203.0,2.15625,4.615327380952381
2025-04-01,Rajasthan,Dungarpur,66,83,13,0.0,0.0,3240.0,4628.0,162,0.0,7868.0,0.0,48.5679012345679
2025-04-01,Rajasthan,Jaipur,2601,671,162,3582.0,25430.0,14715.0,25717.0,3434,29012.0,40432.0,8.44845661036692,11.774024461269656
2025-04-01,Rajasthan,Jalor,1186,672,124,0.0,0.0,3173.0,5924.0,1982,0.0,9097.0,0.0,4.589808274470232
2025-04-01,Rajasthan,Jhalawar,112,49,12,76.0,588.0,2269.0,3399.0,173,664.0,5668.0,3.838150289017341,32.76300578034682
2025-04-01,Rajasthan,Jodhpur,1624,565,87,897.0,8142.0,9733.0,14493.0,2276,9039.0,24226.0,3.9714411247803163,10.644112478031634
2025-04-01,Rajasthan,Karauli,348,105,12,446.0,2434.0,3217.0,3723.0,465,2880.0,6940.0,6.193548387096774,14.924731182795698
2025-04-01,Rajasthan,Kota,37,17,14,1289.0,7988.0,3659.0,5336.0,68,9277.0,8995.0,136.4264705882353,132.27941176470588
2025-04-01,Rajasthan,Nagaur,563,278,32,814.0,6425.0,7553.0,12226.0,873,7239.0,19779.0,8.292096219931272,22.656357388316152
2025-04-01,Rajasthan,Pali,138,38,11,446.0,3002.0,4499.0,10300.0,187,3448.0,14799.0,18.43850267379679,79.13903743315508
2025-04-01,Rajasthan,Sikar,251,62,22,540.0,5050.0,6351.0,10971.0,335,5590.0,17322.0,16.686567164179106,51.70746268656716
2025-04-01,Rajasthan,Sirohi,349,210,67,240.0,2312.0,2265.0,4482.0,626,2552.0,6747.0,4.07667731629393,10.777955271565496
2025-04-01,Rajasthan,Udaipur,70,47,15,147.0,1479.0,6038.0,9759.0,132,1626.0,15797.0,12.318181818181818,119.67424242424242
2025-04-01,Sikkim,South Sikkim,15,23,11,0.0,0.0,272.0,131.0,49,0.0,403.0,0.0,8.224489795918368
2025-04-01,Sikkim,West Sikkim,52,65,10,0.0,0.0,647.0,201.0,127,0.0,848.0,0.0,6.677165354330708
2025-04-01,Tamil Nadu,Kancheepuram,229,75,24,854.0,7778.0,11633.0,12146.0,328,8632.0,23779.0,26.317073170731707,72.4969512195122
2025-04-01,Tamil Nadu,Madurai,94,10,11,380.0,2914.0,10401.0,14583.0,115,3294.0,24984.0,28.643478260869564,217.2521739130435
2025-04-01,Tamil Nadu,Thanjavur,35,10,11,120.0,1148.0,6846.0,11788.0,56,1268.0,18634.0,22.642857142857142,332.75
2025-04-01,Telangana,Hyderabad,252,32,22,1890.0,13025.0,9730.0,11312.0,306,14915.0,21042.0,48.74183006535948,68.76470588235294
2025-04-01,Telangana,K.v. Rangareddy,159,25,28,655.0,4011.0,9527.0,13014.0,212,4666.0,22541.0,22.00943396226415,106.3254716981132
2025-04-01,Telangana,Medchal-malkajgiri,76,25,15,0.0,0.0,1109.0,1772.0,116,0.0,2881.0,0.0,24.836206896551722
2025-04-01,Tripura,Unakoti,19,16,15,0.0,0.0,3375.0,495.0,50,0.0,3870.0,0.0,77.4
2025-04-01,Tripura,West Tripura,146,65,25,0.0,0.0,6514.0,8037.0,236,0.0,14551.0,0.0,61.65677966101695
2025-04-01,Uttar Pradesh,Agra,832,568,37,0.0,0.0,23587.0,9962.0,1437,0.0,33549.0,0.0,23.346555323590813
2025-04-01,Uttar Pradesh,Aligarh,1066,643,58,1954.0,18794.0,21555.0,5911.0,1767,20748.0,27466.0,11.741935483870968,15.543859649122806
2025-04-01,Uttar Pradesh,Ambedkar Nagar,159,143,10,0.0,0.0,5206.0,4034.0,312,0.0,9240.0,0.0,29.615384615384617
2025-04-01,Uttar Pradesh,Amroha,434,135,11,0.0,0.0,10891.0,2508.0,580,0.0,13399.0,0.0,23.101724137931033
2025-04-01,Uttar Pradesh,Azamgarh,231,332,26,0.0,0.0,13049.0,8716.0,589,0.0,21765.0,0.0,36.95246179966044
2025-04-01,Uttar Pradesh,Baghpat,311,224,18,732.0,4722.0,4693.0,2074.0,553,5454.0,6767.0,9.8625678119349,12.236889692585896
2025-04-01,Uttar Pradesh,Bahraich,1748,1784,281,0.0,0.0,17959.0,7506.0,3813,0.0,25465.0,0.0,6.678468397587202
2025-04-01,Uttar Pradesh,Balrampur,429,642,32,0.0,0.0,8333.0,3721.0,1103,0.0,12054.0,0.0,10.928377153218495
2025-04-01,Uttar Pradesh,Banda,458,340,43,0.0,0.0,6605.0,4537.0,841,0.0,11142.0,0.0,13.248513674197383
2025-04-01,Uttar Pradesh,Bara Banki,172,72,10,0.0,0.0,14422.0,6093.0,254,0.0,20515.0,0.0,80.76771653543307
2025-04-01,Uttar Pradesh,Bareilly,3176,1025,63,1154.0,9929.0,22874.0,8000.0,4264,11083.0,30874.0,2.599202626641651,7.240619136960601
2025-04-01,Uttar Pradesh,Basti,140,139,10,0.0,0.0,10172.0,4692.0,289,0.0,14864.0,0.0,51.432525951557096
2025-04-01,Uttar Pradesh,Budaun,480,267,13,1064.0,9998.0,8910.0,3583.0,760,11062.0,12493.0,14.555263157894737,16.438157894736843
2025-04-01,Uttar Pradesh,Bulandshahr,612,527,49,1630.0,12498.0,18815.0,5197.0,1188,14128.0,24012.0,11.892255892255893,20.21212121212121
2025-04-01,Uttar Pradesh,Chandauli,195,192,41,0.0,0.0,9704.0,3295.0,428,0.0,12999.0,0.0,30.371495327102803
2025-04-01,Uttar Pradesh,Etah,724,354,13,0.0,0.0,13484.0,2531.0,1091,0.0,16015.0,0.0,14.679193400549954
2025-04-01,Uttar Pradesh,Etawah,348,226,16,624.0,4268.0,7384.0,3127.0,590,4892.0,10511.0,8.291525423728814,17.815254237288137
2025-04-01,Uttar Pradesh,Fatehpur,166,136,10,0.0,0.0,8256.0,6378.0,312,0.0,14634.0,0.0,46.90384615384615
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,1192,1186,113,1402.0,11160.0,7021.0,5188.0,2491,12562.0,12209.0,5.042954636692092,4.9012444801284625
2025-04-01,Uttar Pradesh,Gonda,392,260,50,0.0,0.0,14460.0,6876.0,702,0.0,21336.0,0.0,30.39316239316239
2025-04-01,Uttar Pradesh,Gorakhpur,378,727,86,0.0,0.0,9404.0,12727.0,1191,0.0,22131.0,0.0,18.581863979848865
2025-04-01,Uttar Pradesh,Jalaun,221,102,26,0.0,0.0,6056.0,3593.0,349,0.0,9649.0,0.0,27.64756446991404
2025-04-01,Uttar Pradesh,Jaunpur,662,800,64,0.0,0.0,12071.0,7906.0,1526,0.0,19977.0,0.0,13.091087811271297
2025-04-01,Uttar Pradesh,Kanpur Dehat,469,364,75,0.0,0.0,7829.0,2343.0,908,0.0,10172.0,0.0,11.202643171806168
2025-04-01,Uttar Pradesh,Kanpur Nagar,1405,1363,222,366.0,4562.0,12059.0,11042.0,2990,4928.0,23101.0,1.648160535117057,7.726086956521739
2025-04-01,Uttar Pradesh,Kaushambi,133,109,25,0.0,0.0,12911.0,2180.0,267,0.0,15091.0,0.0,56.52059925093633
2025-04-01,Uttar Pradesh,Kheri,523,548,31,0.0,0.0,14683.0,6033.0,1102,0.0,20716.0,0.0,18.798548094373867
2025-04-01,Uttar Pradesh,Lucknow,1235,1253,125,489.0,4100.0,17408.0,12249.0,2613,4589.0,29657.0,1.756218905472637,11.349789513968618
2025-04-01,Uttar Pradesh,Maharajganj,873,977,79,0.0,0.0,6533.0,5487.0,1929,0.0,12020.0,0.0,6.23120787973043
2025-04-01,Uttar Pradesh,Mainpuri,348,313,46,0.0,0.0,4338.0,2680.0,707,0.0,7018.0,0.0,9.926449787835926
2025-04-01,Uttar Pradesh,Meerut,1370,650,33,206.0,1955.0,15088.0,7492.0,2053,2161.0,22580.0,1.0526059425231369,10.998538723818802
2025-04-01,Uttar Pradesh,Moradabad,1519,510,15,0.0,0.0,16586.0,6986.0,2044,0.0,23572.0,0.0,11.53228962818004
2025-04-01,Uttar Pradesh,Muzaffarnagar,680,308,27,477.0,3116.0,16529.0,6262.0,1015,3593.0,22791.0,3.539901477832512,22.454187192118226
2025-04-01,Uttar Pradesh,Pilibhit,598,260,20,944.0,10402.0,13228.0,5607.0,878,11346.0,18835.0,12.92255125284738,21.452164009111616
2025-04-01,Uttar Pradesh,Rampur,894,333,19,756.0,5993.0,15673.0,4784.0,1246,6749.0,20457.0,5.41653290529695,16.41813804173355
2025-04-01,Uttar Pradesh,Saharanpur,1499,533,29,1506.0,13080.0,13478.0,9252.0,2061,14586.0,22730.0,7.0771470160116445,11.028626880155265
2025-04-01,Uttar Pradesh,Shahjahanpur,1402,852,63,0.0,0.0,12877.0,4666.0,2317,0.0,17543.0,0.0,7.571428571428571
2025-04-01,Uttar Pradesh,Shamli,374,151,12,644.0,5240.0,11142.0,4003.0,537,5884.0,15145.0,10.957169459962756,28.202979515828677
2025-04-01,Uttar Pradesh,Shrawasti,207,307,11,0.0,0.0,5028.0,2599.0,525,0.0,7627.0,0.0,14.527619047619048
2025-04-01,Uttar Pradesh,Siddharthnagar,804,1006,68,0.0,0.0,9075.0,4516.0,1878,0.0,13591.0,0.0,7.236954206602769
2025-04-01,Uttar Pradesh,Sitapur,1928,1053,87,0.0,0.0,32178.0,9065.0,3068,0.0,41243.0,0.0,13.442959582790092
2025-04-01,Uttar Pradesh,Sultanpur,262,195,23,0.0,0.0,6820.0,4691.0,480,0.0,11511.0,0.0,23.98125
2025-04-01,Uttar Pradesh,Unnao,937,547,30,0.0,0.0,13248.0,6435.0,1514,0.0,19683.0,0.0,13.000660501981505
2025-04-01,Uttar Pradesh,Varanasi,527,733,81,0.0,0.0,13733.0,8781.0,1341,0.0,22514.0,0.0,16.788963460104398
2025-04-01,Uttarakhand,Dehradun,510,138,26,492.0,4348.0,5431.0,7762.0,674,4840.0,13193.0,7.181008902077151,19.57418397626113
2025-04-01,Uttarakhand,Nainital,488,66,48,1182.0,6332.0,3441.0,3584.0,602,7514.0,7025.0,12.481727574750831,11.669435215946844
2025-04-01,West Bengal,Alipurduar,38,63,27,0.0,0.0,372.0,419.0,128,0.0,791.0,0.0,6.1796875
2025-04-01,West Bengal,Cooch Behar,297,156,32,0.0,0.0,2096.0,3125.0,485,0.0,5221.0,0.0,10.764948453608248
2025-04-01,West Bengal,Darjeeling,383,200,75,0.0,0.0,1465.0,3099.0,658,0.0,4564.0,0.0,6.9361702127659575
2025-04-01,West Bengal,Jalpaiguri,194,62,36,0.0,0.0,3315.0,5838.0,292,0.0,9153.0,0.0,31.345890410958905
2025-04-01,West Bengal,Jhargram,40,10,12,0.0,0.0,135.0,279.0,62,0.0,414.0,0.0,6.67741935483871
2025-04-01,West Bengal,Kolkata,21,10,23,0.0,0.0,2609.0,7951.0,54,0.0,10560.0,0.0,195.55555555555554
2025-04-01,West Bengal,Malda,306,80,10,264.0,2419.0,3440.0,5957.0,396,2683.0,9397.0,6.775252525252525,23.72979797979798
2025-04-01,West Bengal,Nadia,204,33,11,0.0,0.0,4993.0,9147.0,248,0.0,14140.0,0.0,57.016129032258064
2025-04-01,West Bengal,North 24 Parganas,126,67,39,0.0,0.0,8743.0,14168.0,232,0.0,22911.0,0.0,98.75431034482759
2025-04-01,West Bengal,Uttar Dinajpur,1264,333,116,643.0,9442.0,3513.0,5780.0,1713,10085.0,9293.0,5.88733216579101,5.424985405720958
2025-05-01,Assam,Baksa,37,25,20,0.0,0.0,1398.0,596.0,82,0.0,1994.0,0.0,24.317073170731707
2025-05-01,Assam,Barpeta,90,83,10,0.0,0.0,7973.0,2201.0,183,0.0,10174.0,0.0,55.595628415300546
2025-05-01,Assam,Bongaigaon,110,41,15,0.0,0.0,2359.0,946.0,166,0.0,3305.0,0.0,19.90963855421687
2025-05-01,Assam,Charaideo,29,11,10,0.0,0.0,384.0,209.0,50,0.0,593.0,0.0,11.86
2025-05-01,Assam,Darrang,87,53,308,0.0,0.0,1534.0,785.0,448,0.0,2319.0,0.0,5.176339285714286
2025-05-01,Assam,Dhemaji,264,174,153,0.0,0.0,1031.0,682.0,591,0.0,1713.0,0.0,2.8984771573604062
2025-05-01,Assam,Dibrugarh,140,95,149,0.0,0.0,1337.0,1609.0,384,0.0,2946.0,0.0,7.671875
2025-05-01,Assam,Goalpara,412,253,116,0.0,0.0,1264.0,658.0,781,0.0,1922.0,0.0,2.4609475032010244
2025-05-01,Assam,Golaghat,807,826,230,0.0,0.0,808.0,785.0,1863,0.0,1593.0,0.0,0.855072463768116
2025-05-01,Assam,Jorhat,17,24,13,0.0,0.0,712.0,555.0,54,0.0,1267.0,0.0,23.462962962962962
2025-05-01,Assam,Kamrup,813,580,264,0.0,0.0,3553.0,1175.0,1657,0.0,4728.0,0.0,2.8533494266747135
2025-05-01,Assam,Kamrup Metro,67,42,53,0.0,0.0,1697.0,1412.0,162,0.0,3109.0,0.0,19.191358024691358
2025-05-01,Assam,Karbi Anglong,446,1537,175,0.0,0.0,2525.0,968.0,2158,0.0,3493.0,0.0,1.618628359592215
2025-05-01,Assam,Karimganj,286,282,193,0.0,0.0,1373.0,809.0,761,0.0,2182.0,0.0,2.867279894875164
2025-05-01,Assam,Kokrajhar,249,237,32,176.0,1252.0,1955.0,950.0,518,1428.0,2905.0,2.7567567567567566,5.608108108108108
2025-05-01,Assam,Lakhimpur,404,216,127,0.0,0.0,1517.0,969.0,747,0.0,2486.0,0.0,3.3279785809906293
2025-05-01,Assam,Marigaon,130,219,29,0.0,0.0,1477.0,923.0,378,0.0,2400.0,0.0,6.349206349206349
2025-05-01,Assam,Nalbari,134,75,37,0.0,0.0,669.0,421.0,246,0.0,1090.0,0.0,4.430894308943089
2025-05-01,Assam,North Cachar Hills,25,39,13,0.0,0.0,209.0,119.0,77,0.0,328.0,0.0,4.259740259740259
2025-05-01,Assam,Sibsagar,95,43,87,0.0,0.0,612.0,329.0,225,0.0,941.0,0.0,4.182222222222222
2025-05-01,Assam,Sonitpur,55,160,38,0.0,0.0,1779.0,1243.0,253,0.0,3022.0,0.0,11.944664031620553
2025-05-01,Assam,Tinsukia,213,216,171,0.0,0.0,1118.0,830.0,600,0.0,1948.0,0.0,3.2466666666666666
2025-05-01,Assam,Udalguri,221,162,164,0.0,0.0,1317.0,748.0,547,0.0,2065.0,0.0,3.7751371115173673
2025-05-01,Assam,West Karbi Anglong,39,216,11,0.0,0.0,66.0,113.0,266,0.0,179.0,0.0,0.6729323308270677
2025-05-01,Bihar,Arwal,43,156,10,0.0,0.0,1452.0,1735.0,209,0.0,3187.0,0.0,15.248803827751196
2025-05-01,Bihar,Bhagalpur,1500,1363,85,0.0,0.0,8529.0,7339.0,2948,0.0,15868.0,0.0,5.3826322930800545
2025-05-01,Bihar,East Champaran,1445,2871,192,0.0,0.0,12700.0,10844.0,4508,0.0,23544.0,0.0,5.222715173025732
2025-05-01,Bihar,Gaya,452,1796,69,0.0,0.0,10806.0,8820.0,2317,0.0,19626.0,0.0,8.470435908502374
2025-05-01,Bihar,Gopalganj,385,495,27,0.0,0.0,6673.0,6360.0,907,0.0,13033.0,0.0,14.369349503858876
2025-05-01,Bihar,Jamui,245,292,13,0.0,0.0,5842.0,3547.0,550,0.0,9389.0,0.0,17.07090909090909
2025-05-01,Bihar,Kaimur (Bhabua),273,642,22,0.0,0.0,4375.0,3917.0,937,0.0,8292.0,0.0,8.849519743863393
2025-05-01,Bihar,Katihar,270,215,10,0.0,0.0,11024.0,11144.0,495,0.0,22168.0,0.0,44.783838383838386
2025-05-01,Bihar,Madhubani,874,995,102,0.0,0.0,16018.0,14123.0,1971,0.0,30141.0,0.0,15.292237442922374
2025-05-01,Bihar,Muzaffarpur,2161,2046,159,0.0,0.0,12578.0,12122.0,4366,0.0,24700.0,0.0,5.657352267521759
2025-05-01,Bihar,Patna,105,347,22,0.0,0.0,13057.0,12157.0,474,0.0,25214.0,0.0,53.19409282700422
2025-05-01,Bihar,Saharsa,334,295,13,0.0,0.0,5638.0,7734.0,642,0.0,13372.0,0.0,20.82866043613707
2025-05-01,Bihar,Sitamarhi,2961,2387,348,768.0,9424.0,11734.0,9727.0,5696,10192.0,21461.0,1.7893258426966292,3.7677317415730336
2025-05-01,Bihar,Siwan,269,384,12,0.0,0.0,7028.0,7021.0,665,0.0,14049.0,0.0,21.126315789473683
2025-05-01,Bihar,West Champaran,1934,2875,157,0.0,0.0,9994.0,8794.0,4966,0.0,18788.0,0.0,3.783326621022956
2025-05-01,Chhattisgarh,Baloda Bazar,492,35,17,195.0,2667.0,3113.0,13104.0,544,2862.0,16217.0,5.261029411764706,29.810661764705884
2025-05-01,Chhattisgarh,Bijapur,275,180,155,0.0,0.0,1013.0,1573.0,610,0.0,2586.0,0.0,4.239344262295082
2025-05-01,Chhattisgarh,Sukma,178,55,19,0.0,0.0,941.0,1639.0,252,0.0,2580.0,0.0,10.238095238095237
2025-05-01,Delhi,Central Delhi,208,105,20,132.0,1325.0,3194.0,4521.0,333,1457.0,7715.0,4.375375375375375,23.16816816816817
2025-05-01,Delhi,East Delhi,969,342,67,3486.0,24590.0,7213.0,10678.0,1378,28076.0,17891.0,20.3744557329463,12.983309143686503
2025-05-01,Delhi,North West Delhi,368,251,25,5239.0,33354.0,18087.0,28734.0,644,38593.0,46821.0,59.92701863354037,72.70341614906832
2025-05-01,Delhi,Shahdara,66,47,20,0.0,0.0,440.0,913.0,133,0.0,1353.0,0.0,10.172932330827068
2025-05-01,Delhi,South Delhi,217,88,28,1272.0,11494.0,12807.0,18274.0,333,12766.0,31081.0,38.33633633633634,93.33633633633633
2025-05-01,Delhi,South West Delhi,448,188,48,1480.0,10590.0,8454.0,10524.0,684,12070.0,18978.0,17.646198830409357,27.74561403508772
2025-05-01,Delhi,West Delhi,1411,493,172,887.0,7347.0,9666.0,15641.0,2076,8234.0,25307.0,3.966281310211946,12.190269749518304
2025-05-01,Gujarat,Ahmedabad,756,347,97,2420.0,17864.0,26986.0,37810.0,1200,20284.0,64796.0,16.903333333333332,53.99666666666667
2025-05-01,Gujarat,Anand,111,22,10,0.0,0.0,7432.0,9057.0,143,0.0,16489.0,0.0,115.3076923076923
2025-05-01,Gujarat,Banaskantha,1146,724,178,931.0,4927.0,7142.0,8480.0,2048,5858.0,15622.0,2.8603515625,7.6279296875
2025-05-01,Gujarat,Bharuch,303,69,23,454.0,3262.0,5135.0,5066.0,395,3716.0,10201.0,9.407594936708861,25.825316455696203
2025-05-01,Gujarat,Chhotaudepur,127,61,28,0.0,0.0,3901.0,2781.0,216,0.0,6682.0,0.0,30.935185185185187
2025-05-01,Gujarat,Dahod,710,717,653,0.0,0.0,8377.0,6855.0,2080,0.0,15232.0,0.0,7.323076923076923
2025-05-01,Gujarat,Devbhumi Dwarka,167,26,23,0.0,0.0,2476.0,1165.0,216,0.0,3641.0,0.0,16.85648148148148
